org,ada,issue_date,subject,award_amount,supplier_afm,supplier_name
99221985,9ΙΨΜ4690Ω3-Ι9Λ,2025-08-19,ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1073/2025 Με αντικείμενο προμήθειας: «NovoX® Patch_Iατροτεχνολογική προϊόν Κατηγορίας ΙΙ Β μιας χρήσης εμποτισμένο με γέλη από ελαϊκό σύμπλεγμα με οξυγόνο»,3955.0,997608794,SYNERGY HEALTH CARE ΕΙΣΑΓΩΓΗ ΑΝΤΙΠΡΟΣΩΠΕΥΣΗ ΚΑΙ ΕΜΠΟΡΙΑ ΙΑΤΡ
99221985,Ε4Ρ04690Ω3-ΛΨΖ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1044/2025 Με αντικείμενο προμήθειας: «""POSEIDON"" υδρόφιλα οδηγά σύρματα »",37110.72,094356041,ΙΝΕΞ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡ ΙΑΤΡΙΚΩΝ ΝΟΣΟΚΟΜΕΙΑΚ ΕΙΔΩΝ
99221985,6ΔΚ44690Ω3-Μ06,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1075/2025 Συμβατικής Αξίας : 11.254,80€ συμπεριλαμβανομένου ΦΠΑ Mε αντικείμενο την προμήθεια Υγειονομικών Υλικών <ΜΙΚΡΟΣΠΕΙΡΑΜΑΤΑ 3D ΕΜΒΟΛΙΣΜΟΥ>, για τις ανάγκες του Πανεπιστημιακού Γ",11254.8,800836942,ΚΩΝΣΤΑΝΤΙΝΟΣ Ε ΑΓΓΕΛΟΠΟΥΛΟΣ ΣΙΑ Ε Ε
99221985,6ΘΒΟ4690Ω3-Χ7Υ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1062/2025  Συμβατικής Αξίας : 5.265,80€ συμπεριλαμβανομένου ΦΠΑ (4.660,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Π.Ν. (1793493) και",5265.8,095548153,Α ΚΑΙ Ε ΜΠΕΚΥΡΑΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΙΑΤΡΙΚΩΝ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ
99221985,9ΡΖ44690Ω3-54Π,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1078/2025  Συμβατικής Αξίας : 5.809,40€ συμπεριλαμβανομένου ΦΠΑ (4.685,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Υγειονομικών υλικών για τον ασθενή με αρχικά Κ.Α. (519704).",5809.4,998465266,ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ PS TEAM ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ
99221985,Ψ2ΚΝ4690Ω3-138,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1077/2025  Συμβατικής Αξίας : 3.264,57€ συμπεριλαμβανομένου ΦΠΑ (2.889,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Κ.Α. (519704).",3264.57,082802380,MEDINOR ΕΕ
99221985,Ψ11Ω4690Ω3-ΚΝΔ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1070/2025  Συμβατικής Αξίας : 21.148,04€ συμπεριλαμβανομένου ΦΠΑ (18.505,94€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Σ.Χ. (450870), Κ",21148.04,082802380,MEDINOR ΕΕ
99221985,97ΔΣ4690Ω3-ΔΔΓ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1069/2025  Συμβατικής Αξίας : 5.644,62€ συμπεριλαμβανομένου ΦΠΑ (4.974,80€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Ι.Α. (190436).",5644.62,997564511,ALLMED EE
99221985,ΡΠΘΦ4690Ω3-ΓΕΥ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1068/2025  Συμβατικής Αξίας : 11.822,40€ συμπεριλαμβανομένου ΦΠΑ (10.366,81€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Π.L.Σ.Μ. (179316",11822.4,997564511,ALLMED EE
99221985,9ΥΨΞ4690Ω3-33Η,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1067/2025  Συμβατικής Αξίας : 4.785,80€ συμπεριλαμβανομένου ΦΠΑ (4.206,82€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Σ.Π. (326402), Κ.Α",4785.8,997564511,ALLMED EE
99221985,61ΡΠ4690Ω3-Μ0Κ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1066/2025  Συμβατικής Αξίας : 1.863,14€ συμπεριλαμβανομένου ΦΠΑ (1.648,80€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Ν.Β. (305758) και ",1863.14,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,966Ξ4690Ω3-ΦΗΗ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1065/2025  Συμβατικής Αξίας : 21.459,76€ συμπεριλαμβανομένου ΦΠΑ (18.930,88€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Χ.Σ. (396169), Κ",21459.76,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,9ΑΔΨ4690Ω3-3Α0,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1064/2025  Συμβατικής Αξίας : 6.257,44€ συμπεριλαμβανομένου ΦΠΑ (5.531,29€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Χ.Δ. (118725), Β.Σ",6257.44,094101530,ΔΗΜ ΡΕΚΟΥΤΗΣ ΑΝΩΝΥΜΟΣ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ ΟΡΘΟΠΕΔΙΚΩΝ ΕΙΔΩΝ
99221985,Ψ6Ω44690Ω3-ΥΗΙ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1063/2025  Συμβατικής Αξίας : 6.295,23€ συμπεριλαμβανομένου ΦΠΑ (5.571,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: ΟΡΘΟΠΑΙΔΙΚΟΥ ΥΛΙΚΟΥ για τους ασθενείς με αρχικά Χ.Σ. (396169) και ",6295.23,082899566,ΑΡΘΡΩΣΙΣ ΙΑΤΡΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
99221985,ΨΓ9Θ4690Ω3-ΨΕΚ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1061/2025  Συμβατικής Αξίας : 16.586,21€ συμπεριλαμβανομένου ΦΠΑ (14.322,75€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Υγειονομικών υλικών για τους ασθενείς με αρχικά Δ.Θ. (138629) κα",16586.21,999307110,ΚΑΛΤΕΚ ΕΜΠΟΡΙΑ ΙΑΤΡΙΚΩΝ ΕΙΔΩΝ ΠΡΟΙΟΝΤΩΝ ΚΑΙ ΜΗΧΑΝΗΜΑΤΩΝ ΜΟΝΟ
99221985,ΡΠΓ54690Ω3-7Ξ8,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1060/2025  Συμβατικής Αξίας : 9.200,75€ συμπεριλαμβανομένου ΦΠΑ (8.142,25€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Π.Ν. (1793493), Τ.",9200.75,999212027,ΙΑΜΕΞ ΙΑΤΡΙΚΑ ΕΙΔΗ ΑΝΩΝΥΜΟΣ ΕΤΑΙΡΙΑ
99221985,9Ι784690Ω3-ΖΞΓ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1059/2025  Συμβατικής Αξίας: 13.782,14€ συμπεριλαμβανομένου ΦΠΑ 	(11.343,00€ πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια: Υγειονομικών Υλικών για τους ασθενείς Δ.Μ. (1793035), A.A. (179",13782.14,999117743,ΙΑΤΡΙΚΑ ΠΕΝΥ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ
99221985,9ΟΘ44690Ω3-ΩΙΦ,2025-08-19,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1058/2025  Συμβατικής Αξίας : 17.428,20€ συμπεριλαμβανομένου ΦΠΑ (14.055,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Υγειονομικών υλικών για τους ασθενείς με αρχικά A.A. (1794010), ",17428.2,998465266,ΙΑΤΡΟΤΕΧΝΟΛΟΓΙΚΑ PS TEAM ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ
99221985,ΨΠ284690Ω3-9ΞΝ,2025-08-13,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1057/2025 Συμβατικής Αξίας : 30.210,00€ συμπεριλαμβανομένου ΦΠΑ (28.500,00€ πλέον ΦΠΑ) Με αντικείμενο την προμήθεια του υλικού: « DATSCAN 10MCI (I-123 IOFLUPANE) * ΡΑΔΙΟΦΑΡΜΑΚΟ» με CP",30210.0,094465442,ΦΑΡΜΑΖΑΚ ΑΝΩΝΥΜΗ ΦΑΡΜΑΚΕΥΤΙΚΗ ΕΜΠΟΡΙΚΗ ΒΙΟΜΗΧΑΝΙΚΗ ΕΤΑΙΡΕΙΑ
99221985,Ρ4ΕΚ4690Ω3-ΝΘΟ,2025-08-13,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1056/2025 Συμβατικής Αξίας : 31.715,20€ συμπεριλαμβανομένου ΦΠΑ 	(29.920,00πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια του υλικού: «GEM 450 TEST*NEW»  με CPV  33696500-0  για τις  ανάγκ",31715.2,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ
99221985,6ΧΣ74690Ω3-4ΝΞ,2025-08-13,"ΣΥΜΒΑΣΗ ΠΡΟΜΗΘΕΙΑΣ ΥΠ. ΑΡΙΘΜ 1055/2025  Συνολική συμβατική αξία: 3.225,00€ πλέον ΦΠΑ (3.999,00€ συμπεριλαμβανομένου ΦΠΑ 24%)",3999.0,082855188,CRIST ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
99221985,ΨΚΚΩ4690Ω3-61Χ,2025-08-12,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1054/2025  Συμβατικής Αξίας: 4.561,96€ συμπεριλαμβανομένου ΦΠΑ 	(3.679,00€ πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια: Υγειονομικών Υλικών για τον ασθενή Κ.Α. (519704).",4561.96,999117743,ΙΑΤΡΙΚΑ ΠΕΝΥ ΕΤΑΙΡΙΑ ΠΕΡΙΟΡΙΣΜΕΝΗΣ ΕΥΘΥΝΗΣ
99221985,ΨΔ164690Ω3-Ρ53,2025-08-12,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1053/2025  Συμβατικής Αξίας : 7.338,28€ συμπεριλαμβανομένου ΦΠΑ (6.466,80€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Κ.Α. (519704).",7338.28,997564511,ALLMED EE
99221985,9Φ4Δ4690Ω3-ΞΝΚ,2025-08-12,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1052/2025  Συμβατικής Αξίας : 4.742,25€ συμπεριλαμβανομένου ΦΠΑ (3.835,04€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Μ.Ο.Γ. (1675320).",4742.25,082802380,MEDINOR ΕΕ
99221985,ΨΣΨΜ4690Ω3-Τ7Υ,2025-08-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1045/2025  Συμβατικής Αξίας : 6.921,36€ συμπεριλαμβανομένου ΦΠΑ (6.076,50€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τους ασθενείς με αρχικά Τ.Σ. (1771505) και",6921.36,082802380,MEDINOR ΕΕ
99221985,9ΒΦΨ4690Ω3-ΞΥΔ,2025-08-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1050/2025  Συμβατικής Αξίας : 7.844,00€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΓΡΑΜΜΩΝ ΚΑΙ ΦΙΛΤΡΩΝ ΠΛΑΣΜΑΦΑΙΡΕΣΗΣ.",7844.0,800378686,ELFAMED ΙΑΤΡΟΤΕΧΛΟΓΙΚΑ ΠΡΟΙΟΝΤΑ ΚΑΙ ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΕΜΠΟΡ
99221985,ΡΡΓΔ4690Ω3-ΤΞ1,2025-08-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1049/2025 	 Συμβατικής Αξίας : 964,224€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΔΙΑΛΥΤΙΚΟ ΑΛΑΤΩΝ ΚΑΙ ΑΠΟΛΥΜΑΝΤΙΚΟ ΜΗΧΑΝΗΜΑΤΩΝ ΑΙΜΟΚΑΘΑΡΣΗΣ FRESENIUS 6008 & 5008.",964.22,998283526,MEDIPRIME ΙΑΤΡΟΦΑΡΜΑΚΕΥΤΙΚΩΝ ΕΙΔΩΝ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ
99221985,Ρ2364690Ω3-Κ7Γ,2025-08-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1048/2025  Συμβατικής Αξίας : 9.442,53€ συμπεριλαμβανομένου ΦΠΑ  Με αντικείμενο την προμήθεια: ΣΑΚΩΝ ΣΥΛΛΟΓΗΣ, ΣΕΤ ΓΡΑΜΜΩΝ ΚΑΙ ΣΥΝΔΕΤΙΚΩΝ.",9442.53,094251753,ΑΡΗΤΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ ΦΑΡΜΑΚΕΥΤΙΚΩΝ ΚΑΙ ΙΑΤΡΙΚΩΝ ΠΡΟΙΟΝΤΩΝ
99221985,9ΓΝΓ4690Ω3-Ο3Κ,2025-08-11,ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1043/2025 Με αντικείμενο την προμήθεια: «Eιδικός συρμάτινος οδηγός σταθερού πυρήνα αυξημένης σκληρότητας Amplatz Extra-Stiff Support Wire Guide»,25296.0,095267908,Α ΚΑΙ Λ ΙΑΤΡΙΚΕΣ ΠΡΟΜΗΘΕΙΕΣ ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
99221985,Ψ4ΥΣ4690Ω3-ΙΛΖ,2025-08-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1047/2025  Συμβατικής Αξίας : 3.022,12€ συμπεριλαμβανομένου ΦΠΑ (2.654,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Α.Ε. (1781851).",3022.12,094437885,ΖΙΜΜΕR ΒΙΟΜΕΤ ΕΛΛΑΣ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΚΑΙ ΒΙΟΜΗΧΑ
99221985,6ΧΖ74690Ω3-ΠΤΑ,2025-08-11,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1046/2025  Συμβατικής Αξίας : 6.578,86€ συμπεριλαμβανομένου ΦΠΑ (5.822,00€ πλέον ΦΠΑ)  Με αντικείμενο την προμήθεια: Ορθοπαιδικών υλικών για τον ασθενή με αρχικά Τ.Σ. (1771505).",6578.86,997564511,ALLMED EE
99221985,Ρ4ΖΛ4690Ω3-ΛΩΛ,2025-08-08,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1041/2025 Συμβατικής Αξίας : 11.529,78 € συμπεριλαμβανομένου ΦΠΑ 	(10.653,00 €  πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια:  «ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΣΥΜΒΑΤΑ ΜΕ ΤΟΝ ΑΝΑΛΥΤΗ SEBIA HYDRASIS» με CP",11529.78,095444407,ΜΑΓΕΙΡΑΣ ΔΙΑΓΝΩΣΤΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΑΕ
99221985,6Χ3Ξ4690Ω3-2ΕΡ,2025-08-08,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1040/2025 Συμβατικής Αξίας : 29.680,00 € συμπεριλαμβανομένου ΦΠΑ 	(28.000,00 €  πλέον ΦΠΑ)   Με αντικείμενο την προμήθεια:  «ΑΝΤΙΔΡΑΣΤΗΡΙΑ» με CPV  33696500-0 για τις  ανάγκες του   Ε",13084.85,095573360,ΒΙΟΚΟΣΜΟΣ ΙΑΤΡΙΚΟΣ ΕΠΙΣΤΗΜΟΝΙΚΟΣ ΕΞΟΠΛΙΣΜΟΣ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ
99221985,Ρ9ΕΔ4690Ω3-6Ι3,2025-08-07,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1038/2025  Συμβατικής Αξίας : 10.825,20€ συμπεριλαμβανομένου ΦΠΑ 8.730,00€ άνευ ΦΠΑ  Με αντικείμενο την προμήθεια: ΔΕΙΚΤΕΣ ΑΠΟΣΤΕΙΡΩΣΗΣ ΥΓΡΟΥ ΚΛΙΒΑΝΟΥ ΣΕ ΜΟΡΦΗ ΤΑΙΝΙΑΣ  Αριθμός Δέσμευ",10825.2,084002046,ΗΛΙΑΔΗΣ Π ΚΑΙ ΣΙΑ ΕΕ
99221985,ΡΕΝ64690Ω3-ΩΑ5,2025-08-06,"Σύμβαση υπ΄ αριθμ. 1039/2025  Συμβατικής Αξίας : 3.596,00€ συμπεριλαμβανομένου 24%  Με αντικείμενο: την προμήθεια inverter για την λειτουργία των αντλιών 8.1-8.2 στο Ψυχροστάσιο του Π.Γ.Ν.Αλεξανδρούπο",3596.0,998656870,ΜΟΥΣΤΑΦΕΡΗΣ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡΕΙΑ  ΣΥΣΤΗΜΑΤΩΝ ΕΛΕΓΧΟΥ
99221985,93ΖΓ4690Ω3-ΜΣ1,2025-08-06,"Σύμβαση Υπ΄ αριθμ. 1027/2025 Συμβατικής Αξίας : 4.960,00€ συμπεριλαμβανομένου 24% ΦΠΑ Με αντικείμενο την επισκευή των κεφαλών (Κεφαλές εναλλαγής φάσεων, σειράς V360) του κεντρικού αποσκληρυντή του Π.Γ",4960.0,093303314,ΟΣΜΟ ΕΕ ΑΦΟΙ ΒΙΤΑΛΗ ΚΑΙΣΙΑ ΕΕ
99221985,ΡΙ2Τ4690Ω3-1Ι0,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1025/2025  Συμβατικής Αξίας : 15.424,50€ συμπεριλαμβανομένου ΦΠΑ 13.650,00€ άνευ ΦΠΑ  Με αντικείμενο την προμήθεια: ΣΥΣΤΗΜΑ ΥΠΕΖΩΚΟΤΙΚΗΣ ΚΟΙΛΟΤΗΤΑΣ 3-4 ΘΑΛΑΜΩΝ ΜΙΑΣ ΧΡΗΣΗΣ  Αριθμός Δέ",15424.5,094356041,ΙΝΕΞ ΑΝΩΝΥΜΗ ΕΜΠΟΡΙΚΗ ΕΤΑΙΡ ΙΑΤΡΙΚΩΝ ΝΟΣΟΚΟΜΕΙΑΚ ΕΙΔΩΝ
99221985,ΨΨΣΧ4690Ω3-Φ68,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1024/2025   Συμβατικής Αξίας : 1.718,73€ συμπεριλαμβανομένου ΦΠΑ 1.521,00€ άνευ ΦΠΑ  Με αντικείμενο την προμήθεια: ΣΥΝΔΕΤIKA ΓΩΝΙΩΔΗ ΟΞΥΓΟΝΟΥ ΣΠΙΡΑΛ ΜΕ ΠΡΟΕΚΤΑΣΗ  Αριθμός Δέσμευσης Πο",1718.73,046619453,"ΦΩΤΙΑΔΟΥ,,ΑΙΚΑΤΕΡΙΝΗ,ΓΕΩΡΓΙΟΣ"
99221985,9ΒΕΗ4690Ω3-ΦΛΖ,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1026/2025   Συμβατικής Αξίας : 9.840,52€ συμπεριλαμβανομένου ΦΠΑ 9.148,00€  άνευ ΦΠΑ    Με αντικείμενο την προμήθεια: ΑΠΟΛΥΜΑΝΤΙΚΟ & ΑΠΟΡΡΥΠΑΝΤΙΚΟ ΚΑΘΑΡΙΣΜΟΥ ΕΡΓΑΛΕΙΩΝ, ΕΝΔΟΣΚΟΠΙΩΝ ΣΤ",9148.0,999685389,ΠΕΤΡΟΣ ΧΑΡ ΚΟΣΜΙΔΗΣ ΚΑΙ ΣΙΑ ΕΕ
99221985,9Θ9Χ4690Ω3-ΙΡΡ,2025-08-05,"Σύμβαση Υπ΄ αριθμ. 1037/2025 Συμβατικής Αξίας : 4.313,95€ συμπεριλαμβανομένου 24% ΦΠΑ Με αντικείμενο την επισκευή των ροόμετρων Ο2 του Π.Γ.Ν. Αλεξανδρούπολης CPV 50800000-3 για τις ανάγκες του τμήματο",4313.95,998210454,Α ΘΩΜΑΔΑΚΗΣ ΚΑΙ ΣΙΑ ΕΕ
99221985,ΨΝ724690Ω3-ΥΔ7,2025-07-01,ΣΥΜΒΑΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΥΠ. ΑΡΙΘΜ 879/2025  Αντικείμενο Σύμβασης: παροχή υπηρεσιών Λογοθεραπείας για ασθενείς του Π.Γ.Ν. Αλεξανδρούπολης,2160.0,146187169,"ΠΑΝΤΑΖΗ,,ΕΥΦΡΟΣΥΝΗ ΕΙΡΗΝΗ,ΧΡΗΣΤΟΣ"
99221985,9Ψ3Μ4690Ω3-ΕΜΔ,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1021/2025 Συμβατικής Αξίας : 31.800,00 € συμπεριλαμβανομένου ΦΠΑ (30.000,00 πλέον ΦΠΑ) Με αντικείμενο την προμήθεια: «ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΜΕ ΣΥΝΟΔΟ ΕΞΟΠΛΙΣΜΟ» με CPV 33696500-0 για τις ανάγ",31800.0,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ
99221985,ΨΑΥΣ4690Ω3-0ΣΜ,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1019/2025 Με αντικείμενο την τιμολόγηση ενδοαγγειακών υλικών  το οποίο χρησιμοποιήθηκαν σε επείγουσα χειρουργική επέμβαση του ασθενούς, A.A. (1540707)",4120.7,800524817,SYSTEMED ATHENS ΑΝΩΝΥΜΗ ΕΤΑΙΡΕΙΑ
99221985,9Γ114690Ω3-Ι7Χ,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1018/2025 Με αντικείμενο την τιμολόγηση ενδοαγγειακών υλικών  το οποίο χρησιμοποιήθηκαν σε επείγουσα χειρουργική επέμβαση του ασθενούς, Π.Δ. (358188)",7107.7,094498111,MEDTRONIC HELLAS ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟ
99221985,65Θ44690Ω3-ΓΦΨ,2025-07-28,"ΣΥΜΒΑΣΗ ΠΑΡΟΧΗΣ ΥΠΗΡΕΣΙΩΝ ΥΠ. ΑΡΙΘΜ 979/2025  Αντικείμενο Σύμβασης: Επισκευή των Draeger Infinity Delta & Draeger Infinity Omega Συνολική συμβατική αξία: 4.560,00€ πλέον ΦΠΑ 5.654,40€ συμπεριλαμβανομέ",5654.4,997799268,DRAEGER HELLAS ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΤΑΡΕΙΑ ΙΑΤΡΟΤΕΧΝΙΚΩΝ ΠΡΟ
99221985,62Ξ14690Ω3-Θ0Ρ,2025-08-05,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1017/2025 Με αντικείμενο την τιμολόγηση ενδοαγγειακών υλικών  το οποίο χρησιμοποιήθηκαν σε επείγουσα χειρουργική επέμβαση του ασθενούς, G.G. (1796028)",16147.7,094498111,MEDTRONIC HELLAS ΙΑΤΡΙΚΑ ΜΗΧΑΝΗΜΑΤΑ ΜΟΝΟΠΡΟΣΩΠΗ ΑΝΩΝΥΜΗ ΕΜΠΟ
99221985,684Λ4690Ω3-ΙΒΓ,2025-08-04,"ΣΥΜΒΑΣΗ ΥΠ΄ΑΡΙΘ. 1020/2025 Συμβατικής Αξίας : 31.980,80 € συμπεριλαμβανομένου ΦΠΑ (29.780,00 € πλέον ΦΠΑ) Με αντικείμενο την προμήθεια: «ΑΝΤΙΔΡΑΣΤΗΡΙΑ ΜΕ ΣΥΝΟΔΟ ΕΞΟΠΛΙΣΜΟ» με CPV 33696500-0 για τις αν",31980.8,091569759,ΑΦΟΙ Α ΣΕΛΙΔΗ ΑΝΩΝΥΜΗ ΕΤΑΙΡΙΑ ΕΠΙΣΤΗΜΟΝΙΚΟΥ ΕΞΟΠΛΙΣΜΟΥ
